epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.3595505654811859,0.0010000000474974513,1.3754198551177979,0.23333333432674408,1.3863224983215332
1,0.31460675597190857,0.0010000000474974513,1.3538103103637695,0.2666666805744171,1.386678695678711
2,0.47940075397491455,0.0010000000474974513,1.3182328939437866,0.2666666805744171,1.3864814043045044
3,0.5018726587295532,0.0010000000474974513,1.2967196702957153,0.30000001192092896,1.38656485080719
4,0.5617977380752563,0.0010000000474974513,1.267775535583496,0.4000000059604645,1.385346531867981
5,0.5917602777481079,0.0010000000474974513,1.2555460929870605,0.3333333432674408,1.3834668397903442
6,0.5580524206161499,0.0010000000474974513,1.2263702154159546,0.3333333432674408,1.3826420307159424
7,0.6591760516166687,0.0010000000474974513,1.1809570789337158,0.4000000059604645,1.3807481527328491
8,0.6928839087486267,0.0010000000474974513,1.1396838426589966,0.4000000059604645,1.3758087158203125
9,0.6217228174209595,0.0010000000474974513,1.1257282495498657,0.3333333432674408,1.3744786977767944
10,0.6554307341575623,0.0010000000474974513,1.1083498001098633,0.2666666805744171,1.3696500062942505
11,0.6591760516166687,0.0010000000474974513,1.0859724283218384,0.30000001192092896,1.3680185079574585
12,0.7078651785850525,0.0010000000474974513,1.0418646335601807,0.30000001192092896,1.3580166101455688
13,0.6741573214530945,0.0010000000474974513,1.0254566669464111,0.4000000059604645,1.3523837327957153
14,0.6629213690757751,0.0010000000474974513,1.0380955934524536,0.3333333432674408,1.3596054315567017
15,0.6853932738304138,0.0010000000474974513,0.9967220425605774,0.30000001192092896,1.3533190488815308
16,0.7191011309623718,0.0010000000474974513,0.9810447096824646,0.4000000059604645,1.348064661026001
17,0.7528089880943298,0.0010000000474974513,0.9528794884681702,0.3333333432674408,1.3452781438827515
18,0.7265917658805847,0.0010000000474974513,0.949944019317627,0.36666667461395264,1.3499598503112793
19,0.6928839087486267,0.0010000000474974513,0.9520570635795593,0.30000001192092896,1.3387449979782104
20,0.6966292262077332,0.0010000000474974513,0.949293851852417,0.30000001192092896,1.366857886314392
21,0.7340824007987976,0.0010000000474974513,0.9122897386550903,0.3333333432674408,1.360923409461975
22,0.7528089880943298,0.0010000000474974513,0.9269285798072815,0.3333333432674408,1.3703879117965698
23,0.7602996230125427,0.0010000000474974513,0.8601332902908325,0.4000000059604645,1.3496648073196411
24,0.7303370833396912,0.0010000000474974513,0.8948813676834106,0.36666667461395264,1.353873610496521
25,0.8014981150627136,0.0010000000474974513,0.8393903374671936,0.4000000059604645,1.341407060623169
26,0.7752808928489685,0.0010000000474974513,0.8462840914726257,0.4000000059604645,1.3735918998718262
27,0.7490636706352234,0.0010000000474974513,0.853864312171936,0.4000000059604645,1.3711682558059692
28,0.779026210308075,0.0010000000474974513,0.8252862691879272,0.36666667461395264,1.377905011177063
29,0.8089887499809265,0.0010000000474974513,0.8116243481636047,0.3333333432674408,1.3939534425735474
30,0.7415730357170105,0.0010000000474974513,0.8331993818283081,0.36666667461395264,1.3693089485168457
31,0.812734067440033,0.0010000000474974513,0.773097574710846,0.4000000059604645,1.365917444229126
32,0.8239700198173523,0.0010000000474974513,0.755804717540741,0.36666667461395264,1.382501482963562
33,0.7977527976036072,0.0010000000474974513,0.7874882221221924,0.36666667461395264,1.3683191537857056
34,0.8089887499809265,0.0010000000474974513,0.7723949551582336,0.30000001192092896,1.3701270818710327
35,0.7640449404716492,0.0010000000474974513,0.7717278599739075,0.30000001192092896,1.3975476026535034
36,0.8089887499809265,0.0010000000474974513,0.7265586256980896,0.23333333432674408,1.4370137453079224
37,0.8052434325218201,0.0010000000474974513,0.7426365613937378,0.36666667461395264,1.4206289052963257
38,0.8239700198173523,0.0010000000474974513,0.7005022168159485,0.3333333432674408,1.4562174081802368
39,0.8202247023582458,0.0010000000474974513,0.7004618644714355,0.3333333432674408,1.4414616823196411
40,0.8239700198173523,0.0005000000237487257,0.6936951279640198,0.36666667461395264,1.4265906810760498
41,0.8352059721946716,0.0005000000237487257,0.6832981705665588,0.3333333432674408,1.4416344165802002
42,0.7902621626853943,0.0005000000237487257,0.7110162377357483,0.3333333432674408,1.4224467277526855
43,0.8501872420310974,0.0005000000237487257,0.6558384895324707,0.3333333432674408,1.4463539123535156
44,0.8501872420310974,0.0005000000237487257,0.6664449572563171,0.3333333432674408,1.429511308670044
45,0.8352059721946716,0.0005000000237487257,0.6681150794029236,0.30000001192092896,1.4399020671844482
46,0.8764045238494873,0.0005000000237487257,0.6368170976638794,0.3333333432674408,1.4579094648361206
47,0.8614231944084167,0.0005000000237487257,0.6369115114212036,0.3333333432674408,1.4433753490447998
48,0.8913857936859131,0.0005000000237487257,0.6192684769630432,0.3333333432674408,1.4727903604507446
49,0.8539325594902039,0.0005000000237487257,0.6333121061325073,0.30000001192092896,1.4473111629486084
50,0.8614231944084167,0.0005000000237487257,0.6357345581054688,0.3333333432674408,1.4488437175750732
51,0.8689138293266296,0.0005000000237487257,0.6299274563789368,0.2666666805744171,1.4771387577056885
52,0.8876404762268066,0.0005000000237487257,0.6078673005104065,0.30000001192092896,1.4744491577148438
53,0.8951311111450195,0.0005000000237487257,0.5853081345558167,0.3333333432674408,1.487675428390503
54,0.8651685118675232,0.0005000000237487257,0.6175181269645691,0.2666666805744171,1.454698920249939
